[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944817543029785, 0.0, 3.5762786865234375e-07],[1.564621925354004e-07, 7.003545761108398e-07, 1.4901161193847656e-07],[-1.6391277313232422e-07, -0.02353230118751526, -4.172325134277344e-07],[-1.4901161193847656e-07, 1.1920928955078125e-07, -0.01954863965511322],[-2.682209014892578e-07, 4.6193599700927734e-07, -0.06472443044185638],[8.642673492431641e-07, 2.1904706954956055e-06, 0.07706239819526672],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944772839546204, 5.960464477539063e-08, 3.5762786865234375e-07],[1.6391277313232422e-07, 7.003545761108398e-07, 1.4901161193847656e-07],[-2.2351741790771484e-07, -0.02353227138519287, -3.427267074584961e-07],[-1.1920928955078125e-07, 2.9802322387695312e-08, -0.019548580050468445],[-2.980232238769531e-07, 3.8743019104003906e-07, -0.06472441554069519],[8.642673492431641e-07, 2.1904706954956055e-06, 0.07706230878829956],-1.4608368474e-05,-0.0110400682315,-4.35503170593e-06,-0.018257221207,2.36481832872e-06,-0.00037414135295,5.81499662076e-05
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944802641868591, 1.4901161193847656e-08, 3.8743019104003906e-07],[1.4901161193847656e-07, 6.854534149169922e-07, 8.940696716308594e-08],[-2.086162567138672e-07, -0.02353227138519287, -4.246830940246582e-07],[-1.7881393432617188e-07, 0.0, -0.01954859495162964],[-2.980232238769531e-07, 4.470348358154297e-07, -0.0647243857383728],[8.493661880493164e-07, 2.1830201148986816e-06, 0.0770624577999115],4.47030215582e-05,3.41947340965,-2.40687895712e-05,-5.21040439606,-1.99181067728e-05,-6.28344869614,-3.97261610487e-05
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944906949996948, 1.4901161193847656e-08, 3.2782554626464844e-07],[1.4901161193847656e-07, 7.003545761108398e-07, 1.7881393432617188e-07],[-1.7881393432617188e-07, -0.02353230118751526, -4.246830940246582e-07],[-1.7881393432617188e-07, 2.9802322387695312e-08, -0.019548699259757996],[-2.980232238769531e-07, 3.203749656677246e-07, -0.06472447514533997],[8.568167686462402e-07, 2.1979212760925293e-06, 0.07706227898597717],2.98140694213e-05,5.51928377151,-1.60611616593e-05,-6.41991043091,-8.351096767e-06,-5.53743171692,-4.38350689365e-05
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944698333740234, 1.4901161193847656e-08, 4.172325134277344e-07],[1.6391277313232422e-07, 6.854534149169922e-07, 1.7881393432617188e-07],[-1.1175870895385742e-07, -0.023532330989837646, -3.948807716369629e-07],[-8.940696716308594e-08, 8.940696716308594e-08, -0.019548669457435608],[-2.980232238769531e-07, 4.3213367462158203e-07, -0.06472443044185638],[8.493661880493164e-07, 2.1904706954956055e-06, 0.07706233859062195],5.96614336246e-06,6.20469093323,1.62799897225e-05,-6.38800144196,5.83101063967e-06,-4.48399400711,-6.06615758443e-05
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944772839546204, 4.470348358154297e-08, 3.2782554626464844e-07],[1.4901161193847656e-07, 6.92903995513916e-07, 2.086162567138672e-07],[-1.7881393432617188e-07, -0.023532330989837646, -3.501772880554199e-07],[-1.1920928955078125e-07, 1.7881393432617188e-07, -0.019548624753952026],[-2.682209014892578e-07, 3.650784492492676e-07, -0.0647243857383728],[8.493661880493164e-07, 2.212822437286377e-06, 0.07706236839294434],7.74824438849e-05,6.25976800919,-2.83530371235e-05,-6.31484699249,-9.87409293884e-05,-3.6109149456,3.71966052626e-05
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944787740707397, 2.9802322387695312e-08, 3.725290298461914e-07],[1.1920928955078125e-07, 6.705522537231445e-07, 1.7881393432617188e-07],[-8.940696716308594e-08, -0.023532330989837646, -3.8743019104003906e-07],[-1.1920928955078125e-07, 5.960464477539063e-08, -0.019548624753952026],[-2.980232238769531e-07, 5.140900611877441e-07, -0.06472437083721161],[8.568167686462402e-07, 2.209097146987915e-06, 0.07706233859062195],2.97994920402e-05,6.26270771027,-1.29858226501e-05,-5.98396205902,-0.000102672325738,-2.93081998825,2.93196881103e-05
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944802641868591, 2.9802322387695312e-08, 2.980232238769531e-07],[1.7881393432617188e-07, 6.556510925292969e-07, 2.384185791015625e-07],[-1.6391277313232422e-07, -0.023532330989837646, -3.8743019104003906e-07],[-1.1920928955078125e-07, 8.940696716308594e-08, -0.01954863965511322],[-3.2782554626464844e-07, 3.948807716369629e-07, -0.0647243857383728],[8.344650268554688e-07, 2.1904706954956055e-06, 0.07706242799758911],3.57642311428e-05,6.23436594009,2.37356689468e-05,-4.8880815506,0.000154723558808,-2.3774638176,-0.000112654939585
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944802641868591, -1.4901161193847656e-08, 3.129243850708008e-07],[1.4901161193847656e-07, 7.003545761108398e-07, 2.086162567138672e-07],[-1.564621925354004e-07, -0.023532390594482422, -4.172325134277344e-07],[-5.960464477539063e-08, 5.960464477539063e-08, -0.019548624753952026],[-2.980232238769531e-07, 4.544854164123535e-07, -0.06472437083721161],[8.568167686462402e-07, 2.1979212760925293e-06, 0.07706233859062195],-1.78807113116e-05,6.23648166656,1.38507803058e-05,-3.94746375084,-4.44020733994e-05,-1.93106234074,-0.000177423178684
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944832444190979, 0.0, 4.172325134277344e-07],[1.1920928955078125e-07, 7.301568984985352e-07, 1.7881393432617188e-07],[-2.2351741790771484e-07, -0.023532330989837646, -3.5762786865234375e-07],[-1.1920928955078125e-07, 1.1920928955078125e-07, -0.019548580050468445],[-2.682209014892578e-07, 4.3958425521850586e-07, -0.064724400639534],[8.344650268554688e-07, 2.2351741790771484e-06, 0.07706242799758911],4.76829663967e-05,6.24607801437,7.35178673494e-07,-3.17956519127,0.00014223290782,-1.56826376915,4.66275196231e-07
[0.0, -7.450580596923828e-08, 5.21540641784668e-08],[0.012944743037223816, 4.470348358154297e-08, 2.8312206268310547e-07],[1.6391277313232422e-07, 6.48200511932373e-07, 2.980232238769531e-07],[-1.862645149230957e-07, -0.02353227138519287, -3.8743019104003906e-07],[-1.7881393432617188e-07, 5.960464477539063e-08, -0.019548654556274414],[-2.980232238769531e-07, 4.6938657760620117e-07, -0.064724400639534],[8.419156074523926e-07, 2.1904706954956055e-06, 0.07706218957901001],2.08599885809e-05,6.25545120239,4.66123719889e-06,-2.56194186211,-8.78338032635e-05,-1.2722581625,6.70758236083e-05
